The Iron Giant,1999-08-06,70000000,"Vin Diesel, The Iron Giant (voice), Eli Marienthal, Hogarth Hughes (voice), Jennifer Aniston, Annie Hughes (voice), Harry Connick Jr., Dean McCoppin (voice), James Gammon, Foreman Marv Loach / Floyd Turbeaux (voice), Cloris Leachman, Mrs. Lynley Tensedge (voice), Christopher McDonald, Kent Mansley (voice), John Mahoney, General Rogard (voice), M. Emmet Walsh, Earl Stutz (voice)","Family, Animation, Science Fiction, Drama",7.925
Ghost,1990-07-13,22000000,"Patrick Swayze, Sam Wheat, Demi Moore, Molly Jensen, Whoopi Goldberg, Oda Mae Brown, Tony Goldwyn, Carl Bruner, Vincent Schiavelli, Subway Ghost, Rick Aviles, Willie Lopez, Martina Deignan, Rose, Rick Kleber, Mover, Phil Leeds, Emergency Room Ghost","Fantasy, Drama, Thriller, Mystery, Romance",7.206
Transcendence,2014-04-16,100000000,"Johnny Depp, Dr. Will Caster, Rebecca Hall, Evelyn Caster, Morgan Freeman, Joseph Tagger, Paul Bettany, Max Waters, Cillian Murphy, Agent Donald Buchanan, Kate Mara, Bree, Cole Hauser, Colonel Stevens, Clifton Collins Jr., Martin, Sam Quinn, Meth Head #2","Thriller, Science Fiction, Drama, Mystery",6.029
The Tourist,2010-12-08,100000000,"Johnny Depp, Frank Tupelo, Angelina Jolie, Elise Clifton-Ward, Paul Bettany, Inspector John Acheson, Timothy Dalton, Chief Inspector Jones, Steven Berkoff, Reginald Shaw, Rufus Sewell, The Englishman, Christian De Sica, Colonnello Lombardi, Alessio Boni, Sergente Cerato, Daniele Pecci, Tenente Narduzzi","Action, Thriller, Romance",6.178
Enchanted,2007-11-20,85000000,"Amy Adams, Giselle, Patrick Dempsey, Robert Philip, James Marsden, Prince Edward, Timothy Spall, Nathaniel, Susan Sarandon, Queen Narissa, Idina Menzel, Nancy Tremaine, Rachel Covey, Morgan Philip, Julie Andrews, Narrator (voice), Jeff Bennett, Pip in Andalasia (voice)","Comedy, Family, Fantasy, Romance",6.805
Pitch Perfect 2,2015-05-07,29000000,"Anna Kendrick, Beca, Brittany Snow, Chloe, Rebel Wilson, Fat Amy, Hailee Steinfeld, Emily, Skylar Astin, Jesse, Ben Platt, Benji, Ester Dean, Cynthia Rose, Hana Mae Lee, Lilly, Alexis Knapp, Stacie","Comedy, Music",6.864
The Machinist,2004-07-02,5000000,"Christian Bale, Trevor Reznik, Jennifer Jason Leigh, Stevie, Aitana Sánchez-Gijón, Marie, John Sharian, Ivan, Michael Ironside, Miller, Lawrence Gilliard Jr., Jackson, Craig Stevenson, Tucker, Reg E. Cathey, Jones, Anna Massey, Mrs. Shike","Thriller, Drama",7.52
Final Destination,2000-03-17,23000000,"Devon Sawa, Alex Browning, Ali Larter, Clear Rivers, Kerr Smith, Carter Horton, Kristen Cloke, Valerie Lewton, Seann William Scott, Billy Hitchcock, Chad Donella, Tod Waggner, Amanda Detmer, Terry Chaney, Tony Todd, William Bludworth, Daniel Roebuck, Agent Weine",Horror,6.6
Collateral,2004-08-04,65000000,"Tom Cruise, Vincent, Jamie Foxx, Max Durocher, Jada Pinkett Smith, Annie Farrell, Mark Ruffalo, Det. Ray Fanning, Javier Bardem, Felix Reyes-Torrena, Barry Shabaka Henley, Daniel Baker, Peter Berg, Richard Weidner, Bruce McGill, Frank Pedrosa, Irma P. Hall, Ida Durocher","Drama, Crime, Thriller",7.213
The Gentlemen,2020-01-01,22000000,"Matthew McConaughey, Mickey Pearson, Charlie Hunnam, Raymond, Henry Golding, Dry Eye, Michelle Dockery, Rosalind, Jeremy Strong, Cannabis Kingpin Matthew, Colin Farrell, Coach, Hugh Grant, Fletcher, Eddie Marsan, Big Dave, Chidi Ajufo, Bunny","Comedy, Crime, Action",7.678
Barbie,2023-07-19,145000000,"Margot Robbie, Barbie, Ryan Gosling, Ken, America Ferrera, , Will Ferrell, Mattel CEO, Ariana Greenblatt, , Helen Mirren, Narrator, Issa Rae, President Barbie, Alexandra Shipp, Celebrated Author Barbie, Emma Mackey, Nobel Prize Winning Physicist Barbie",Comedy,7.279
Uncharted,2022-02-10,120000000,"Tom Holland, Nathan Drake, Mark Wahlberg, Victor 'Sully' Sullivan, Sophia Ali, Chloe Frazer, Tati Gabrielle, Jo Braddock, Antonio Banderas, Santiago Moncada, Steven Waddington, The Scotsman, Rudy Pankow, Young Sam, Tiernan Jones, Young Nate, Pingi Moli, Hugo","Action, Adventure",7.002
Alien³,1992-05-22,50000000,"Sigourney Weaver, Lt. Ellen Louise Ripley, Charles S. Dutton, Leonard Dillon, Charles Dance, Jonathan Clemens, Pete Postlethwaite, David Postlethwaite, Ralph Brown, Francis Aaron, Paul McGann, Walter Golic, Danny Webb, Robert Morse, Lance Henriksen, Lance Bishop, Brian Glover, Harold Andrews","Science Fiction, Action, Horror",6.4
The Princess and the Frog,2009-12-08,105000000,"Anika Noni Rose, Tiana (voice), Bruno Campos, Prince Naveen (voice), Keith David, Dr. Facilier (voice), Michael-Leon Wooley, Louis (voice), Jennifer Cody, Charlotte (voice), Jim Cummings, Ray (voice), Peter Bartlett, Lawrence (voice), Jenifer Lewis, Mama Odie (voice), Oprah Winfrey, Eudora (voice)","Romance, Family, Animation",7.2
After We Collided,2020-09-02,0,"Josephine Langford, Tessa Young, Hero Fiennes Tiffin, Hardin Scott, Dylan Sprouse, Trevor Matthews, Louise Lombard, Trish Daniels, Charlie Weber, Christian Vance, Candice King, Kimberly Vance, Shane Paul McGhie, Landon Gibson, Rob Estes, Ken Scott, Inanna Sarkis, Molly Samuels","Romance, Drama",7.202
Apocalypto,2006-12-07,40000000,"Rudy Youngblood, Jaguar Paw, Raoul Max Trujillo, Zero Wolf, Gerardo Taracena, Middle Eye, Iazua Larios, Sky Flower, Antonio Monroy, Chilam, María Isabel Díaz Lago, Mother in Law, Dalia Hernández, Seven, Jonathan Brewer, Blunted, Morris Birdyellowhead, Flint Sky","Action, Drama, History",7.567
Due Date,2010-11-03,65000000,"Robert Downey Jr., Peter Highman, Zach Galifianakis, Ethan Tremblay, Michelle Monaghan, Sarah Highman, Jamie Foxx, Darryl, Juliette Lewis, Heidi, RZA, Airport Screener, Danny McBride, Lonnie, Todd Phillips, Barry, Charlie Sheen, Charlie Harper","Comedy, Drama",6.35
Citizen Kane,1941-04-17,839727,"Orson Welles, Charles Foster Kane, Joseph Cotten, Jedediah Leland, Dorothy Comingore, Susan Alexander Kane, Ray Collins, Jim W. Gettys, George Coulouris, Walter Parks Thatcher, Agnes Moorehead, Mary Kane, Paul Stewart, Raymond, Ruth Warrick, Emily Norton Kane, Erskine Sanford, Herbert Carter","Mystery, Drama",8.015
The Adventures of Tintin,2011-10-24,130000000,"Jamie Bell, Tintin (voice), Daniel Craig, Sakharine / Red Rackham (voice), Andy Serkis, Captain Haddock / Sir Francis Haddock (voice), Nick Frost, Thomson (voice), Simon Pegg, Thompson (voice), Cary Elwes, Pilot (voice), Tony Curran, Lt. Delcourt (voice), Toby Jones, Silk (voice), Daniel Mays, Allan /  Pirate Flunky #1 (voice)","Adventure, Animation, Mystery",6.885
The Matrix Resurrections,2021-12-16,190000000,"Keanu Reeves, Thomas A. Anderson / Neo, Carrie-Anne Moss, Tiffany / Trinity, Yahya Abdul-Mateen II, Morpheus, Jessica Henwick, Bugs, Jonathan Groff, Smith, Neil Patrick Harris, The Analyst, Priyanka Chopra Jonas, Sati, Christina Ricci, Gwyn de Vere, Jada Pinkett Smith, Niobe","Science Fiction, Action, Adventure",6.479
Sinister,2012-03-29,3000000,"Ethan Hawke, Ellison Oswalt, Juliet Rylance, Tracy Oswalt, Vincent D'Onofrio, Professor Jonas, James Ransone, Deputy, Fred Dalton Thompson, Sheriff, Clare Foley, Ashley Oswalt, Michael Hall D'Addario, Trevor Oswalt, Victoria Leigh, Stephanie Stevenson, Blake Mizrahi, Christopher Miller","Horror, Thriller, Mystery",6.868
Mars Attacks!,1996-12-13,70000000,"Jack Nicholson, President Dale / Art Land, Glenn Close, Marsha Dale, Annette Bening, Barbara Land, Pierce Brosnan, Donald Kessler, Danny DeVito, Rude Gambler, Martin Short, Jerry Ross, Sarah Jessica Parker, Nathalie Lake, Michael J. Fox, Jason Stone, Rod Steiger, General Decker","Comedy, Fantasy, Science Fiction",6.396
Creed II,2018-11-21,50000000,"Michael B. Jordan, Adonis Johnson, Sylvester Stallone, Rocky Balboa, Tessa Thompson, Bianca, Wood Harris, Tony 'Little Duke' Evers, Russell Hornsby, Buddy Marcelle, Phylicia Rashād, Mary Anne Creed, Dolph Lundgren, Ivan Drago, Florian Munteanu, Viktor Drago, Andre Ward, Danny 'Stuntman' Wheeler",Drama,7.015
Apollo 13,1995-06-30,52000000,"Tom Hanks, Jim Lovell, Bill Paxton, Fred Haise, Kevin Bacon, Jack Swigert, Gary Sinise, Ken Mattingly, Ed Harris, Gene Kranz, Kathleen Quinlan, Marilyn Lovell, Roger Corman, Congressman, Chris Ellis, Deke Slayton, Xander Berkeley, Henry Hurt","History, Drama, Adventure",7.443
Brother Bear,2003-10-23,128000000,"Joaquin Phoenix, Kenai (voice), Jeremy Suarez, Koda (voice), Jason Raize, Denahi (voice), Rick Moranis, Rutt (voice), Dave Thomas, Tuke (voice), D.B. Sweeney, Sitka (voice), Joan Copeland, Tanana (voice), Michael Clarke Duncan, Tug (voice), Harold Gould, Old Denahi (voice)","Adventure, Animation, Family",7.257
Peter Pan,1953-02-05,4000000,"Bobby Driscoll, Peter Pan (voice), Kathryn Beaumont, Wendy Darling (voice), Hans Conried, Captain Hook / Mr. Darling (voice), Bill Thompson, Mr. Smee (voice), Heather Angel, Mrs. Darling (voice), Paul Collins, John Darling (voice), Tommy Luske, Michael Darling (voice), Candy Candido, Indian Chief (voice), Tom Conway, Narrator (voice)","Animation, Family, Adventure, Fantasy",7.222
Halloween,1978-10-24,325000,"Donald Pleasence, Dr. Sam Loomis, Jamie Lee Curtis, Laurie Strode, P.J. Soles, Lynda Van Der Klok, Nancy Loomis, Annie Brackett, Charles Cyphers, Sheriff Leigh Brackett, Kyle Richards, Lindsey Wallace, Brian Andrews, Tommy Doyle, John Michael Graham, Bob Simms, Nancy Stephens, Marion Chambers","Horror, Thriller",7.562
Non-Stop,2014-02-26,50000000,"Liam Neeson, Bill Marks, Julianne Moore, Jen Summers, Scoot McNairy, Tom Bowen, Michelle Dockery, Nancy, Nate Parker, Zack White, Corey Stoll, Austin Reilly, Lupita Nyong'o, Gwen, Anson Mount, Jack Hammond, Omar Metwally, Dr. Fahim Nasir","Action, Thriller, Mystery",6.811
Gifted,2017-04-12,7000000,"Chris Evans, Frank Adler, Mckenna Grace, Mary Adler, Lindsay Duncan, Evelyn Adler, Jenny Slate, Bonnie Stevenson, Octavia Spencer, Roberta Taylor, Glenn Plummer, Greg Cullen, Julie Ann Emery, Pat Golding, Joe Chrest, Kevin Larsen, Keir O'Donnell, Bradley Pollard","Drama, Comedy",8.044
The Island,2005-07-21,126000000,"Ewan McGregor, Lincoln Six Echo / Tom Lincoln, Scarlett Johansson, Jordan Two Delta / Sarah Jordan, Djimon Hounsou, Albert Laurent, Sean Bean, Dr. Bernard Merrick, Steve Buscemi, James 'Mac' McCord, Michael Clarke Duncan, Starkweather Two Delta / Jamal Starkweather, Ethan Phillips, Jones Three Echo, Brian Stepanek, Gandu Three Echo, Noa Tishby, Community Announcer","Action, Thriller, Science Fiction, Adventure",6.7
The World's End,2013-07-18,20000000,"Simon Pegg, Gary King, Nick Frost, Andrew Knightley, Martin Freeman, Oliver Chamberlain, Paddy Considine, Steven Prince, Eddie Marsan, Peter Page, Rosamund Pike, Sam Chamberlain, Pierce Brosnan, Guy Shepherd, David Bradley, Basil, Darren Boyd, Shane Hawkins","Comedy, Action, Science Fiction",6.795
Les Misérables,2012-12-18,61000000,"Hugh Jackman, Jean Valjean, Russell Crowe, Javert, Anne Hathaway, Fantine, Amanda Seyfried, Cosette, Sacha Baron Cohen, Thénardier, Helena Bonham Carter, Madame Thénardier, Eddie Redmayne, Marius Pontmercy, Aaron Tveit, Enjolras, Samantha Barks, Éponine","History, Drama",7.338
Anastasia,1997-11-20,53000000,"Meg Ryan, Anastasia (voice), John Cusack, Dimitri (voice), Christopher Lloyd, Rasputin (voice), Angela Lansbury, The Dowager Empress Marie (voice), Hank Azaria, Bartok (voice), Kelsey Grammer, Vladimir (voice), Bernadette Peters, Sophie (voice), Kirsten Dunst, Young Anastasia (voice), Andrea Martin, Phlegmenkoff / Old Woman (voice)","Animation, Family, Fantasy, Adventure",7.611
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,18000000,"Sacha Baron Cohen, Borat Sagdiyev, Ken Davitian, Azamat Bagatov, Luenell, Luenell, Pamela Anderson, Herself, Bob Barr, Himself, Alan Keyes, Himself, Carole De Saram, Herself, Mitchell Falk, Prime Minister of Kazakhstan, David Corcoran, Himself - Fraternity Member (uncredited)",Comedy,6.754
Guardians of the Galaxy Vol. 3,2023-05-03,250000000,,,8.023
American Gangster,2007-11-02,100000000,"Russell Crowe, Richie Roberts, Denzel Washington, Frank Lucas, Chiwetel Ejiofor, Huey Lucas, Cuba Gooding Jr., Nicky Barnes, Josh Brolin, Detective Trupo, Ted Levine, Lou Toback, Armand Assante, Dominic Cattano, John Ortiz, Javier J. Rivera, John Hawkes, Freddie Spearman","Drama, Crime",7.577
Hook,1991-04-10,70000000,"Dustin Hoffman, Captain James S. Hook, Robin Williams, Peter Banning, Julia Roberts, Tinkerbell, Bob Hoskins, Smee, Maggie Smith, Granny Wendy, Caroline Goodall, Moira Banning, Charlie Korsmo, Jack 'Jackie' Banning, Amber Scott, Maggie Banning, Arthur Malet, Tootles","Adventure, Fantasy, Comedy, Family",6.824
Casablanca,1943-01-15,878000,"Humphrey Bogart, Rick Blaine, Ingrid Bergman, Ilsa Lund, Paul Henreid, Victor Laszlo, Claude Rains, Captain Louis Renault, Conrad Veidt, Major Heinrich Strasser, Sydney Greenstreet, Signor Ferrari, Peter Lorre, Ugarte, S.Z. Sakall, Carl, Madeleine Lebeau, Yvonne","Drama, Romance",8.171
Bad Boys II,2003-07-18,130000000,"Will Smith, Detective Mike Lowrey, Martin Lawrence, Detective Marcus Burnett, Gabrielle Union, Sydney 'Syd' Burnett, Jordi Mollà, Hector Juan Carlos 'Johnny' Tapia, Peter Stormare, Alexei, Joe Pantoliano, Captain C. Howard, Theresa Randle, Theresa Burnett, Michael Shannon, Floyd Poteet, Jon Seda, Roberto","Adventure, Action, Comedy, Thriller, Crime",6.598
The Purge: Election Year,2016-06-29,10000000,"Elizabeth Mitchell, Senator Charlie Roan, Frank Grillo, Leo Barnes, Mykelti Williamson, Joe Dixon, Betty Gabriel, Laney Rucker, J. J. Soria, Marcos, Raymond J. Barry, Leader Caleb Warrens, Edwin Hodge, Dante Bishop, Kyle Secor, Minister Edwidge Owens, Ethan Phillips, Chief Couper","Action, Horror, Thriller",6.394
The Aviator,2004-12-17,110000000,"Leonardo DiCaprio, Howard Hughes, Cate Blanchett, Katharine Hepburn, Kate Beckinsale, Ava Gardner, John C. Reilly, Noah Dietrich, Alan Alda, Senator Ralph Owen Brewster, Danny Huston, Jack Frye, Ian Holm, Professor Fitz, Alec Baldwin, Juan Trippe, Gwen Stefani, Jean Harlow",Drama,7.224
The Transporter,2002-10-02,21000000,"Jason Statham, Frank Martin, Shu Qi, Lai, François Berléand, Inspector Tarconi, Matt Schulze, Wall Street, Ric Young, Mr. Kwai, Doug Rand, Leader, Didier Saint Melin, Boss, Tonio Descanvelle, Thug 1, Laurent Desponds, Thug 2","Action, Crime, Thriller",6.696
Knowing,2009-03-19,50000000,"Nicolas Cage, John Koestler, Rose Byrne, Diana Wayland, Chandler Canterbury, Caleb Koestler, Ben Mendelsohn, Phil Bergman, Nadia Townsend, Grace Koestler, Terry Camilleri, Cashier, Lara Robinson, Lucinda Embry / Abby Wayland, Adrienne Pickering, Allison, Danielle Carter, Miss Taylor (1959)","Action, Mystery, Science Fiction, Thriller",6.18
First Man,2018-10-10,70000000,"Ryan Gosling, Neil Armstrong, Claire Foy, Janet Shearon, Jason Clarke, Ed White, Kyle Chandler, Deke Slayton, Corey Stoll, Buzz Aldrin, Patrick Fugit, Elliot See, Christopher Abbott, David Scott, Ciarán Hinds, Robert R. Gilruth, Olivia Hamilton, Patricia White","History, Drama",7.045
Chronicle,2012-02-01,15000000,"Dane DeHaan, Andrew Detmer, Alex Russell, Matt Garetty, Michael B. Jordan, Steve Montgomery, Michael Kelly, Richard Detmer, Anna Wood, Monica, Ashley Grace, Casey Letter, Joe Vaz, Michael Ernesto, Crystal-Donna Roberts, Samantha, Luke Tyler, Sean","Science Fiction, Drama, Thriller",6.822
True Grit,2010-12-22,38000000,"Jeff Bridges, Reuben J. ""Rooster"" Cogburn, Hailee Steinfeld, Mattie Ross, Matt Damon, LaBoeuf, Josh Brolin, Tom Chaney, Barry Pepper, ""Lucky"" Ned Pepper, Domhnall Gleeson, Moon (The Kid), Bruce Green, Harold Parmalee, Roy Lee Jones, Yarnell Poindexter, Paul Rae, Emmett Quincy","Drama, Adventure, Western",7.301
Orphan,2009-07-24,20000000,"Vera Farmiga, Kate Coleman, Peter Sarsgaard, John Coleman, Isabelle Fuhrman, Esther, CCH Pounder, Sister Abigail, Aryana Engineer, Max Coleman, Jimmy Bennett, Daniel Coleman, Margo Martindale, Dr. Browning, Karel Roden, Dr. Värava, Rosemary Dunsmore, Grandma Barbara","Horror, Thriller, Mystery",7.001
Paper Towns,2015-06-18,12000000,"Nat Wolff, Quentin Jacobsen, Cara Delevingne, Margo Roth Spiegelman, Justice Smith, Marcus 'Radar' Lincoln, Austin Abrams, Ben Starling, Halston Sage, Lacey Pemberton, Cara Buono, Connie Jacobsen, Caitlin Carver, Becca Arrington, John Green, Dwight Arrington (voice), Jaz Sinclair, Angela","Mystery, Drama, Romance",6.134
Lady and the Tramp,1955-06-22,4000000,"Barbara Luddy, Lady (voice), Larry Roberts, Tramp (voice), Peggy Lee, Darling / Si / Am / Peg (voice), Bill Thompson, Jock / Bull / Policeman at Zoo / Dachsie / Joe (voice), Bill Baucom, Trusty (voice), Stan Freberg, Beaver (voice), Verna Felton, Aunt Sarah (voice), Alan Reed, Boris (voice), George Givot, Tony (voice)","Family, Animation, Romance",7.101
Once Upon a Time in America,1984-05-23,30000000,"Robert De Niro, David 'Noodles' Aaronson, James Woods, Maximilian 'Max' Bercovicz, Elizabeth McGovern, Deborah Gelly, Joe Pesci, Frankie Monaldi, Burt Young, Joe, Tuesday Weld, Carol, Treat Williams, James Conway O'Donnell, Jennifer Connelly, Young Deborah, Danny Aiello, Police Chief Vincent Aiello","Drama, Crime",8.427
Grave of the Fireflies,1988-04-16,3700000,"Hoshi Ishida, Yokokawa Seita, Mao Sasaki, Setsuko, Ikki Sawamura, Kiyoshi, Yui Natsukawa, Kyoko, Nanako Matsushima, Hisako, Mao Inoue, Natsu,Keiko, Mayuko Fukuda, Hana, Jun Kaname, , Tsuyoshi Ihara, Genzo",Drama,8.455
Percy Jackson: Sea of Monsters,2013-08-07,90000000,"Logan Lerman, Percy Jackson, Brandon T. Jackson, Grover Underwood, Alexandra Daddario, Annabeth Chase, Douglas Smith, Tyson, Leven Rambin, Clarisse La Rue, Jake Abel, Luke Castellan, Katelyn Mager, Young Thalia, Grey Damon, Chris Rodriguez, Paloma Kwiatkowski, Thalia Grace","Adventure, Family, Fantasy",6.028
The Favourite,2018-11-23,15000000,"Olivia Colman, Queen Anne, Emma Stone, Abigail Hill, Rachel Weisz, Sarah Churchill, Lady Marlborough, Nicholas Hoult, Robert Harley, Earl of Oxford, Joe Alwyn, Samuel Masham, Mark Gatiss, John Churchill, Lord Marlborough, James Smith, Lord Sidney Godolphin, Jenny Rainsford, Mae, Emma Delves, Queen's Maid","Drama, Comedy, Thriller",7.537
Boyhood,2014-06-05,4000000,"Ellar Coltrane, Mason Evans Jr., Patricia Arquette, Olivia, Ethan Hawke, Mason Evans Sr., Lorelei Linklater, Samantha Evans, Libby Villari, Catherine, Marco Perella, Bill Welbrock, Brad Hawkins, Jim, Jamie Howard, Mindy Welbrock, Andrew Villarreal, Randy Welbrock",Drama,7.509
Face/Off,1997-06-27,80000000,"John Travolta, Sean Archer, Nicolas Cage, Castor Troy, Joan Allen, Eve Archer, Alessandro Nivola, Pollux Troy, Gina Gershon, Sasha Hassler, Dominique Swain, Jamie Archer, Nick Cassavetes, Dietrich Hassler, Harve Presnell, Victor Lazarro, Colm Feore, Dr. Malcolm Walsh","Action, Crime, Science Fiction, Thriller",7.019
Bullet Train,2022-08-03,90000000,"Brad Pitt, Ladybug, Joey King, Prince, Aaron Taylor-Johnson, Tangerine, Brian Tyree Henry, Lemon, Andrew Koji, Kimura, Hiroyuki Sanada, The Elder, Michael Shannon, White Death, Bad Bunny, The Wolf, Sandra Bullock, Maria","Action, Comedy, Thriller",7.495
Fantastic Mr. Fox,2009-10-23,40000000,"George Clooney, Mr. Fox (voice), Meryl Streep, Felicity Fox (voice), Jason Schwartzman, Ash Fox (voice), Bill Murray, Clive Badger (voice), Willem Dafoe, Rat (voice), Owen Wilson, Coach Skip (voice), Wallace Wolodarsky, Kylie (voice), Eric Chase Anderson, Kristofferson Silverfox (voice), Michael Gambon, Franklin Bean (voice)","Adventure, Animation, Comedy, Family",7.782
The Kissing Booth 2,2020-07-24,0,"Joey King, Elle Evans, Jacob Elordi, Noah Flynn, Joel Courtney, Lee Flynn, Molly Ringwald, Mrs. Flynn, Taylor Zakhar Perez, Marco Peña, Maisie Richardson-Sellers, Chloe Winthrop, Meganne Young, Rachel, Stephen Jennings, Mr. Evans, Carson White, Brad Evans","Comedy, Romance",7.703
Saw II,2005-10-28,4000000,"Tobin Bell, John Kramer / Jigsaw, Donnie Wahlberg, Eric Matthews, Shawnee Smith, Amanda Young, Erik Knudsen, Daniel Matthews, Franky G, Xavier Chavez, Glenn Plummer, Jonas Singer, Emmanuelle Vaugier, Addison Corday, Beverley Mitchell, Laura Hunter, Noam Jenkins, Michael Marks",Horror,6.564
Escape Plan,2013-10-09,50000000,"Sylvester Stallone, Ray Breslin, Arnold Schwarzenegger, Emil Rottmayer, Jim Caviezel, Willard Hobbes, 50 Cent, Hush, Sam Neill, Dr. Kyrie, Vinnie Jones, Drake, Faran Tahir, Javed, Vincent D'Onofrio, Lester Clark, Amy Ryan, Abigail Ross","Action, Thriller",6.722
The Shallows,2016-06-24,17000000,"Blake Lively, Nancy Adams, Óscar Jaenada, Carlos, Janelle Bailey, Mother, Chelsea Moody, Young Mom, Angelo Josue Lozano Corzo, Surfer 1, José Manuel Trujillo Salas, Surfer 2, Brett Cullen, Father, Sedona Legge, Chloe Adams, Pablo Calva, Carlo's Son","Horror, Drama, Thriller",6.35
17 Again,2009-03-11,20000000,"Zac Efron, Mike O'Donnell, Leslie Mann, Scarlett O'Donnell, Thomas Lennon, Ned Gold, Michelle Trachtenberg, Maggie O'Donnell, Sterling Knight, Alex O'Donnell, Matthew Perry, Mike O'Donnell (Adult), Tyler Steelman, Ned Gold (Teen), Allison Miller, Scarlett (Teen), Adam Gregory, Dom",Comedy,6.287
Sleeping Beauty,1959-02-17,6000000,"Mary Costa, Princess Aurora (voice), Bill Shirley, Prince Phillip (voice), Eleanor Audley, Maleficent (voice), Verna Felton, Flora / Queen Leah (voice), Barbara Luddy, Merryweather (voice), Barbara Jo Allen, Fauna (voice), Taylor Holmes, King Stefan (voice), Bill Thompson, King Hubert (voice), Marvin Miller, Narrator (voice) (uncredited)","Fantasy, Animation, Romance, Family",6.942
Hellboy II: The Golden Army,2008-07-11,85000000,"Ron Perlman, Hellboy, Selma Blair, Liz Sherman, Doug Jones, Abe Sapien, John Alexander, Johann Krauss / Bethmoora Goblin, Seth MacFarlane, Johann (voice), Luke Goss, Prince Nuada, Anna Walton, Princess Nuala, Jeffrey Tambor, Tom Manning, John Hurt, Trevor Bruttenholm","Fantasy, Action",6.752
Batman Forever,1995-06-16,100000000,"Val Kilmer, Bruce Wayne / Batman, Tommy Lee Jones, Harvey Dent / Two-Face, Jim Carrey, Edward Nygma / The Riddler, Nicole Kidman, Dr. Chase Meridian, Chris O'Donnell, Dick Grayson / Robin, Michael Gough, Alfred Pennyworth, Pat Hingle, Commissioner Gordon, Drew Barrymore, Sugar, Debi Mazar, Spice","Action, Crime, Fantasy",5.409
Darkest Hour,2017-11-22,30000000,"Gary Oldman, Winston Churchill, Kristin Scott Thomas, Clemmie, Ben Mendelsohn, King George VI, Lily James, Elizabeth Layton, Ronald Pickup, Neville Chamberlain, Stephen Dillane, Viscount Halifax, Nicholas Jones, Sir John Simon, Samuel West, Sir Anthony Eden, David Schofield, Clement Atlee","Drama, History",7.35
National Treasure: Book of Secrets,2007-12-13,130000000,"Nicolas Cage, Benjamin Franklin Gates, Jon Voight, Patrick Gates, Harvey Keitel, Agent Sadusky, Ed Harris, Mitch Wilkinson, Diane Kruger, Abigail Chase, Justin Bartha, Riley Poole, Helen Mirren, Emily Appleton, Bruce Greenwood, USA President, Ty Burrell, Connor","Action, Adventure, Mystery, Thriller",6.321
13 Going on 30,2004-04-13,37000000,"Jennifer Garner, Jenna Rink, Mark Ruffalo, Matt ""Matty"" Flamhaff, Judy Greer, Lucy ""Tom-Tom"" Wyman, Andy Serkis, Richard Kneeland, Christa B. Allen, Young Jenna, Sean Marquette, Young Matt, Alexandra Kyle, Young Lucy, Kathy Baker, Beverly Rink, Phil Reeves, Wayne Rink","Comedy, Fantasy, Romance",6.733
Happy Feet,2006-11-16,100000000,"Elijah Wood, Mumble (voice), Robin Williams, Ramon / Lovelace (voice), Brittany Murphy, Gloria (voice), Hugh Jackman, Memphis (voice), Nicole Kidman, Norma Jean (voice), Hugo Weaving, Noah (voice), Anthony LaPaglia, Boss Skua (voice), Elizabeth Daily, Baby Mumble (voice), Magda Szubanski, Miss Viola (voice)","Animation, Comedy, Family",6.174
The Great Wall,2016-12-16,150000000,"Matt Damon, William Garin, Jing Tian, General Lin Mei, Willem Dafoe, Ballard, Andy Lau, Wang Junshi, Pedro Pascal, Pero Tovar, Zhang Hanyu, General Shao, Lu Han, Peng Yong, Lin Gengxin, Commander Chen, Eddie Peng, Commander Wu","Action, Adventure, Fantasy",6.005
Wind River,2017-08-03,11000000,"Jeremy Renner, Cory Lambert, Elizabeth Olsen, Jane Banner, Gil Birmingham, Martin Hanson, Graham Greene, Ben, Jon Bernthal, Matt Rayburn, Kelsey Asbille, Natalie Hanson, Teo Briones, Casey Lambert, Tantoo Cardinal, Alice Crowheart, Matthew Del Negro, Dillon","Crime, Drama, Mystery, Thriller",7.428
Cowboys & Aliens,2011-07-29,163000000,"Daniel Craig, Jake Lonergan, Harrison Ford, Woodrow Dolarhyde, Olivia Wilde, Ella Swenson, Sam Rockwell, Doc, Adam Beach, Nat Colorado, Paul Dano, Percy Dolarhyde, Noah Ringer, Emmet Taggart, Keith Carradine, Sheriff John Taggart, Clancy Brown, Meacham","Action, Science Fiction, Thriller, Western",5.588
Daredevil,2003-02-14,78000000,"Ben Affleck, Matt Murdock / Daredevil, Jennifer Garner, Elektra Natchios / Elektra, Colin Farrell, Lester / Bullseye, Michael Clarke Duncan, Wilson Fisk / The Kingpin, Jon Favreau, Franklin ""Foggy"" Nelson, Scott Terra, Young Matt, Ellen Pompeo, Karen Page, Joe Pantoliano, Ben Urich, Leland Orser, Wesley Owen Welch","Fantasy, Action",5.251
